respondent_id,has_seen_any_star_wars_film,is_star_wars_fan,seen_episode_i_the_phantom_menace,seen_episode_ii_attack_of_the_clones,seen_episode_iii_revenge_of_the_sith,seen_episode_iv_a_new_hope,seen_episode_v_the_empire_strikes_back,seen_episode_vi_return_of_the_jedi,rank_episode_i_the_phantom_menace,rank_episode_ii_attack_of_the_clones,rank_episode_iii_revenge_of_the_sith,rank_episode_iv_a_new_hope,rank_episode_v_the_empire_strikes_back,rank_episode_vi_return_of_the_jedi,opinion_han_solo,opinion_luke_skywalker,opinion_princess_leia_organa,opinion_anakin_skywalker,opinion_obi_wan_kenobi,opinion_emperor_palpatine,opinion_darth_vader,opinion_lando_calrissian,opinion_boba_fett,opinion_c_3po,opinion_r2_d2,opinion_jar_jar_binks,opinion_padme_amidala,opinion_yoda,which_character_shot_first,is_familiar_with_expanded_universe,is_expanded_universe_fan,is_star_trek_fan,gender,age,household_income,education,location_census_region,total_movies_seen,has_complete_movie_ranking,opinion_score_han_solo,opinion_score_luke_skywalker,opinion_score_princess_leia_organa,opinion_score_anakin_skywalker,opinion_score_obi_wan_kenobi,opinion_score_emperor_palpatine,opinion_score_darth_vader,opinion_score_lando_calrissian,opinion_score_boba_fett,opinion_score_c_3po,opinion_score_r2_d2,opinion_score_jar_jar_binks,opinion_score_padme_amidala,opinion_score_yoda,average_character_opinion_score,has_seen_any_star_wars_film_binary,is_star_wars_fan_binary,is_familiar_with_expanded_universe_binary,is_expanded_universe_fan_binary,is_star_trek_fan_binary,movie_consumption_segment,fan_segment,has_demographic_info
3288536532.0,yes,yes,1,0,0,1,1,1,4.0,5.0,6.0,1.0,3.0,2.0,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,greedo,yes,no,yes,female,45-60,"$150,000+",bachelor degree,south atlantic,4,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1,1.0,1.0,0.0,1.0,medium_consumption,fan,1
3288534023.0,yes,no,0,0,0,0,1,1,2.0,3.0,4.0,5.0,1.0,6.0,somewhat favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat unfavorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,i don't understand this question,no,,no,female,30-44,"$25,000 - $49,999",graduate degree,south atlantic,2,1,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.35714285714285715,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3288532773.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,45-60,"$50,000 - $99,999",bachelor degree,west south central,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288532255.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,male,45-60,"$50,000 - $99,999",some college or associate degree,pacific,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288526244.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,18-29,,bachelor degree,south atlantic,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288524042.0,yes,yes,1,1,1,1,1,1,4.0,3.0,5.0,6.0,1.0,2.0,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat unfavorably,somewhat unfavorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,,neither favorably nor unfavorably (neutral),somewhat favorably,i don't understand this question,no,,no,male,> 60,"$25,000 - $49,999",some college or associate degree,pacific,6,1,0.0,1.0,1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,,0.0,1.0,0.3076923076923077,1,1.0,0.0,,0.0,high_consumption,fan,1
3288523874.0,yes,yes,1,1,1,1,1,1,6.0,5.0,4.0,1.0,3.0,2.0,somewhat favorably,very favorably,very favorably,somewhat unfavorably,somewhat favorably,very unfavorably,somewhat unfavorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,very favorably,very unfavorably,somewhat favorably,very favorably,han,no,,yes,male,18-29,"$100,000 - $149,999",graduate degree,pacific,6,1,1.0,2.0,2.0,-1.0,1.0,-2.0,-1.0,0.0,0.0,1.0,2.0,-2.0,1.0,2.0,0.42857142857142855,1,1.0,0.0,,1.0,high_consumption,fan,1
3288522525.0,yes,yes,1,0,0,1,1,1,4.0,5.0,6.0,1.0,2.0,3.0,very favorably,very favorably,very favorably,somewhat favorably,very favorably,unfamiliar (n/a),very favorably,very favorably,unfamiliar (n/a),very favorably,very favorably,very unfavorably,neither favorably nor unfavorably (neutral),very favorably,han,no,,no,female,45-60,"$150,000+",some college or associate degree,middle atlantic,4,1,2.0,2.0,2.0,1.0,2.0,,2.0,2.0,,2.0,2.0,-2.0,0.0,2.0,1.4166666666666667,1,1.0,0.0,,0.0,medium_consumption,fan,1
3288522488.0,yes,yes,1,1,1,1,1,1,5.0,6.0,4.0,1.0,3.0,2.0,very favorably,very favorably,very favorably,very unfavorably,very favorably,very favorably,very favorably,somewhat favorably,neither favorably nor unfavorably (neutral),very favorably,very favorably,very unfavorably,very unfavorably,very favorably,han,yes,yes,no,female,18-29,"$50,000 - $99,999",graduate degree,south atlantic,6,1,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,-2.0,-2.0,2.0,0.9285714285714286,1,1.0,1.0,1.0,0.0,high_consumption,fan,1
3288521325.0,yes,yes,1,0,0,1,1,1,6.0,5.0,4.0,2.0,1.0,3.0,very favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat unfavorably,very favorably,very favorably,very favorably,very unfavorably,somewhat favorably,somewhat favorably,han,no,,no,male,30-44,"$150,000+",bachelor degree,new england,4,1,2.0,2.0,2.0,0.0,2.0,0.0,1.0,-1.0,2.0,2.0,2.0,-2.0,1.0,1.0,1.0,1,1.0,0.0,,0.0,medium_consumption,fan,1
3288519037.0,yes,no,1,0,0,0,0,0,1.0,4.0,5.0,6.0,2.0,3.0,very favorably,somewhat favorably,somewhat unfavorably,somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),very unfavorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),somewhat favorably,i don't understand this question,no,,no,female,> 60,"$150,000+",graduate degree,south atlantic,1,1,2.0,1.0,-1.0,1.0,2.0,0.0,-2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3288516295.0,yes,no,0,0,0,0,1,1,3.0,4.0,5.0,6.0,1.0,2.0,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,very favorably,unfamiliar (n/a),neither favorably nor unfavorably (neutral),unfamiliar (n/a),neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),unfamiliar (n/a),somewhat favorably,i don't understand this question,no,,no,female,> 60,"$100,000 - $149,999",graduate degree,east north central,2,1,1.0,1.0,1.0,1.0,2.0,,0.0,,0.0,1.0,1.0,0.0,,1.0,0.8181818181818182,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3288515773.0,yes,yes,1,0,0,1,1,1,4.0,5.0,6.0,1.0,2.0,3.0,very favorably,very favorably,very favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,neither favorably nor unfavorably (neutral),very favorably,very favorably,somewhat unfavorably,neither favorably nor unfavorably (neutral),very favorably,greedo,no,,no,female,45-60,"$150,000+",bachelor degree,east north central,4,1,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,-1.0,0.0,2.0,1.1428571428571428,1,1.0,0.0,,0.0,medium_consumption,fan,1
3288514217.0,yes,no,0,0,0,0,1,0,4.0,5.0,1.0,6.0,2.0,3.0,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),i don't understand this question,no,,no,female,18-29,"$50,000 - $99,999",graduate degree,east south central,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3288513045.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,0
3288512822.0,yes,yes,0,0,0,0,1,1,3.0,4.0,5.0,6.0,1.0,2.0,very favorably,somewhat favorably,somewhat favorably,somewhat favorably,very favorably,somewhat favorably,very favorably,,,very favorably,very favorably,somewhat favorably,very favorably,very favorably,han,yes,yes,no,female,45-60,,graduate degree,middle atlantic,2,1,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,2.0,2.0,1.0,2.0,2.0,1.5833333333333333,1,1.0,1.0,1.0,0.0,low_consumption,fan,1
3288512665.0,yes,yes,1,1,1,1,1,1,6.0,5.0,4.0,3.0,2.0,1.0,very favorably,very favorably,very favorably,somewhat unfavorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,neither favorably nor unfavorably (neutral),somewhat favorably,very favorably,somewhat favorably,very unfavorably,neither favorably nor unfavorably (neutral),very favorably,han,no,,yes,female,18-29,,bachelor degree,east north central,6,1,2.0,2.0,2.0,-1.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,-2.0,0.0,2.0,0.9285714285714286,1,1.0,0.0,,1.0,high_consumption,fan,1
3288512020.0,yes,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,1,,,,,no_movies_seen,unknown,0
3288511686.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,30-44,"$100,000 - $149,999",graduate degree,east north central,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288511180.0,yes,no,1,0,0,0,0,0,1.0,2.0,3.0,4.0,5.0,6.0,somewhat favorably,somewhat favorably,somewhat favorably,unfamiliar (n/a),neither favorably nor unfavorably (neutral),unfamiliar (n/a),very unfavorably,unfamiliar (n/a),unfamiliar (n/a),very favorably,very favorably,unfamiliar (n/a),unfamiliar (n/a),somewhat favorably,i don't understand this question,no,,no,female,45-60,"$100,000 - $149,999",some college or associate degree,middle atlantic,1,1,1.0,1.0,1.0,,0.0,,-2.0,,,2.0,2.0,,,1.0,0.75,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3288509415.0,yes,yes,1,1,1,1,1,1,3.0,5.0,4.0,6.0,1.0,2.0,very favorably,very favorably,very favorably,very favorably,very favorably,very unfavorably,very unfavorably,somewhat favorably,unfamiliar (n/a),very favorably,very favorably,very favorably,very favorably,very favorably,han,no,,yes,female,45-60,,bachelor degree,middle atlantic,6,1,2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.3076923076923077,1,1.0,0.0,,1.0,high_consumption,fan,1
3288506275.0,yes,yes,1,1,1,1,0,1,5.0,3.0,6.0,1.0,2.0,4.0,very favorably,very favorably,very favorably,somewhat unfavorably,very favorably,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,very favorably,very favorably,very favorably,somewhat favorably,neither favorably nor unfavorably (neutral),very favorably,greedo,no,,yes,male,45-60,"$150,000+",graduate degree,middle atlantic,5,1,2.0,2.0,2.0,-1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.2857142857142858,1,1.0,0.0,,1.0,high_consumption,fan,1
3288505925.0,yes,yes,1,1,1,1,1,1,4.0,6.0,5.0,2.0,3.0,1.0,very favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),very favorably,somewhat unfavorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,very favorably,somewhat unfavorably,neither favorably nor unfavorably (neutral),very favorably,han,no,,yes,female,18-29,"$50,000 - $99,999",some college or associate degree,west north central,6,1,2.0,1.0,1.0,0.0,2.0,-1.0,0.0,0.0,0.0,1.0,2.0,-1.0,0.0,2.0,0.6428571428571429,1,1.0,0.0,,1.0,high_consumption,fan,1
3288505737.0,yes,yes,1,1,1,1,1,1,6.0,5.0,3.0,4.0,1.0,2.0,somewhat favorably,somewhat favorably,somewhat favorably,somewhat unfavorably,very favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat unfavorably,somewhat favorably,somewhat unfavorably,somewhat unfavorably,somewhat favorably,han,no,,no,male,18-29,"$50,000 - $99,999",bachelor degree,pacific,6,1,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,0.5,1,1.0,0.0,,0.0,high_consumption,fan,1
3288505216.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,> 60,,graduate degree,south atlantic,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288505151.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,45-60,"$50,000 - $99,999",high school degree,pacific,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288504398.0,yes,no,1,0,0,0,0,0,1.0,2.0,3.0,4.0,5.0,6.0,unfamiliar (n/a),unfamiliar (n/a),unfamiliar (n/a),unfamiliar (n/a),unfamiliar (n/a),unfamiliar (n/a),unfamiliar (n/a),unfamiliar (n/a),unfamiliar (n/a),unfamiliar (n/a),unfamiliar (n/a),unfamiliar (n/a),unfamiliar (n/a),unfamiliar (n/a),i don't understand this question,no,,no,male,45-60,"$50,000 - $99,999",high school degree,pacific,1,1,,,,,,,,,,,,,,,,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3288502884.0,yes,no,0,0,0,1,1,1,4.0,5.0,6.0,3.0,1.0,2.0,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),unfamiliar (n/a),neither favorably nor unfavorably (neutral),unfamiliar (n/a),unfamiliar (n/a),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),unfamiliar (n/a),neither favorably nor unfavorably (neutral),i don't understand this question,no,,yes,female,18-29,"$25,000 - $49,999",graduate degree,new england,3,1,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,,1.0,medium_consumption,not_fan,1
3288501301.0,yes,yes,1,1,1,1,1,1,3.0,2.0,1.0,5.0,6.0,4.0,very favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,neither favorably nor unfavorably (neutral),unfamiliar (n/a),very unfavorably,somewhat favorably,unfamiliar (n/a),somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,i don't understand this question,no,,no,female,18-29,"$0 - $24,999",graduate degree,pacific,6,1,2.0,2.0,0.0,2.0,0.0,,-2.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,1,1.0,0.0,,0.0,high_consumption,fan,1
3288499757.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,> 60,"$25,000 - $49,999",high school degree,south atlantic,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288498715.0,yes,yes,1,1,1,1,1,1,1.0,4.0,5.0,3.0,2.0,6.0,very favorably,somewhat favorably,somewhat favorably,somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),very unfavorably,unfamiliar (n/a),unfamiliar (n/a),very favorably,very favorably,somewhat favorably,neither favorably nor unfavorably (neutral),very favorably,greedo,no,,yes,female,30-44,,some college or associate degree,south atlantic,6,1,2.0,1.0,1.0,1.0,2.0,0.0,-2.0,,,2.0,2.0,1.0,0.0,2.0,1.0,1,1.0,0.0,,1.0,high_consumption,fan,1
3288497532.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,30-44,"$50,000 - $99,999",graduate degree,south atlantic,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288497228.0,yes,yes,1,1,1,1,1,1,1.0,5.0,6.0,2.0,4.0,3.0,somewhat favorably,very favorably,very favorably,somewhat favorably,somewhat favorably,very unfavorably,somewhat unfavorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,neither favorably nor unfavorably (neutral),very favorably,very favorably,very favorably,han,no,,yes,male,45-60,"$100,000 - $149,999",graduate degree,west north central,6,1,1.0,2.0,2.0,1.0,1.0,-2.0,-1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.7857142857142857,1,1.0,0.0,,1.0,high_consumption,fan,1
3288497010.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,45-60,"$150,000+",graduate degree,new england,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288493077.0,yes,no,1,1,1,1,1,1,1.0,5.0,3.0,6.0,2.0,4.0,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,unfamiliar (n/a),unfamiliar (n/a),very favorably,very favorably,unfamiliar (n/a),unfamiliar (n/a),very favorably,han,no,,no,female,45-60,,bachelor degree,pacific,6,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,,,2.0,2.0,1,0.0,0.0,,0.0,high_consumption,not_fan,1
3288492006.0,yes,no,1,0,0,0,1,1,3.0,4.0,5.0,6.0,1.0,2.0,somewhat favorably,somewhat favorably,very favorably,somewhat favorably,very favorably,unfamiliar (n/a),somewhat favorably,unfamiliar (n/a),somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,i don't understand this question,no,,yes,female,18-29,"$25,000 - $49,999",some college or associate degree,east north central,3,1,1.0,1.0,2.0,1.0,2.0,,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,,1.0,medium_consumption,not_fan,1
3288484535.0,yes,yes,1,1,1,1,1,1,3.0,4.0,5.0,6.0,1.0,2.0,very favorably,very favorably,very favorably,very favorably,very favorably,somewhat unfavorably,somewhat unfavorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very favorably,very favorably,very unfavorably,unfamiliar (n/a),very favorably,greedo,yes,yes,yes,male,45-60,"$100,000 - $149,999",graduate degree,west south central,6,1,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,0.0,0.0,2.0,2.0,-2.0,,2.0,0.9230769230769231,1,1.0,1.0,1.0,1.0,high_consumption,fan,1
3288482717.0,yes,yes,1,1,1,1,1,1,4.0,5.0,6.0,2.0,3.0,1.0,very favorably,very favorably,very favorably,somewhat unfavorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,somewhat favorably,somewhat favorably,somewhat favorably,very favorably,somewhat unfavorably,somewhat favorably,very favorably,han,yes,no,yes,female,18-29,"$50,000 - $99,999",bachelor degree,middle atlantic,6,1,2.0,2.0,2.0,-1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,-1.0,1.0,2.0,1.1428571428571428,1,1.0,1.0,0.0,1.0,high_consumption,fan,1
3288482581.0,yes,yes,1,1,1,1,1,1,5.0,6.0,4.0,1.0,2.0,3.0,very favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,somewhat unfavorably,very favorably,very favorably,i don't understand this question,no,,yes,male,30-44,"$50,000 - $99,999",some college or associate degree,east south central,6,1,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,2.0,2.0,1.0714285714285714,1,1.0,0.0,,1.0,high_consumption,fan,1
3288482369.0,yes,no,1,0,0,0,0,0,1.0,2.0,3.0,4.0,5.0,6.0,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),greedo,yes,yes,yes,female,18-29,"$25,000 - $49,999",some college or associate degree,mountain,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1,0.0,1.0,1.0,1.0,low_consumption,not_fan,1
3288479368.0,yes,yes,1,1,1,1,1,1,4.0,5.0,6.0,3.0,1.0,2.0,very favorably,very favorably,very favorably,somewhat favorably,very favorably,somewhat unfavorably,somewhat unfavorably,very favorably,somewhat favorably,very favorably,very favorably,very unfavorably,somewhat favorably,very favorably,greedo,no,,no,female,45-60,,bachelor degree,south atlantic,6,1,2.0,2.0,2.0,1.0,2.0,-1.0,-1.0,2.0,1.0,2.0,2.0,-2.0,1.0,2.0,1.0714285714285714,1,1.0,0.0,,0.0,high_consumption,fan,1
3288479074.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,> 60,"$0 - $24,999",some college or associate degree,south atlantic,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288477753.0,yes,no,1,0,1,0,0,0,1.0,5.0,2.0,6.0,4.0,3.0,very favorably,very favorably,very favorably,somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,very favorably,very unfavorably,unfamiliar (n/a),neither favorably nor unfavorably (neutral),i don't understand this question,no,,no,male,45-60,"$100,000 - $149,999",bachelor degree,west south central,2,1,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,-2.0,,0.0,0.8461538461538461,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3288476971.0,yes,yes,1,1,1,1,1,1,6.0,4.0,5.0,2.0,1.0,3.0,very favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,neither favorably nor unfavorably (neutral),very favorably,somewhat favorably,somewhat favorably,very favorably,very favorably,very unfavorably,neither favorably nor unfavorably (neutral),very favorably,i don't understand this question,no,,yes,female,30-44,"$50,000 - $99,999",graduate degree,west north central,6,1,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,-2.0,0.0,2.0,1.1428571428571428,1,1.0,0.0,,1.0,high_consumption,fan,1
3288472373.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,male,> 60,"$0 - $24,999",some college or associate degree,pacific,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288471192.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,male,45-60,,bachelor degree,new england,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288469670.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,18-29,,high school degree,middle atlantic,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288469047.0,yes,no,1,0,1,0,1,1,4.0,5.0,1.0,6.0,2.0,3.0,very favorably,very favorably,very favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),very unfavorably,unfamiliar (n/a),unfamiliar (n/a),very favorably,very favorably,somewhat favorably,neither favorably nor unfavorably (neutral),very favorably,i don't understand this question,yes,yes,no,male,> 60,"$50,000 - $99,999",graduate degree,west north central,4,1,2.0,2.0,2.0,2.0,2.0,0.0,-2.0,,,2.0,2.0,1.0,0.0,2.0,1.25,1,0.0,1.0,1.0,0.0,medium_consumption,not_fan,1
3288460192.0,yes,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,1,,,,,no_movies_seen,unknown,0
3288459190.0,yes,no,0,0,0,0,1,1,1.0,4.0,5.0,6.0,2.0,3.0,somewhat favorably,somewhat unfavorably,somewhat unfavorably,somewhat unfavorably,somewhat favorably,unfamiliar (n/a),somewhat favorably,unfamiliar (n/a),neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,somewhat favorably,unfamiliar (n/a),neither favorably nor unfavorably (neutral),i don't understand this question,no,,no,female,18-29,,graduate degree,west south central,2,1,1.0,-1.0,-1.0,-1.0,1.0,,1.0,,0.0,1.0,1.0,1.0,,0.0,0.2727272727272727,1,0.0,0.0,,0.0,low_consumption,not_fan,1
